Player,Pos,Min,Gls,Ast,Sh,SoT,CrdY,CrdR,TklW,Int,Fls,Fld,Team,Match_ID,Date,Season
Budu Zivzivadze,FW,76,0,0,1,0,0,0,0,0,0,1,Heidenheim,14522bc5,January-18-2025,2024-2025
Stefan Schimmer,FW,14,0,0,0,0,0,0,0,0,0,0,Heidenheim,14522bc5,January-18-2025,2024-2025
Léo Scienza,AM,44,0,0,0,0,0,0,0,0,1,2,Heidenheim,14522bc5,January-18-2025,2024-2025
Paul Wanner,MF,46,0,0,1,0,0,0,0,0,1,1,Heidenheim,14522bc5,January-18-2025,2024-2025
Marvin Pieringer,AM,68,0,0,2,0,0,0,0,0,2,1,Heidenheim,14522bc5,January-18-2025,2024-2025
Maximilian Breunig,FW,22,0,0,1,0,0,0,0,0,0,1,Heidenheim,14522bc5,January-18-2025,2024-2025
Sirlord Conteh,AM,44,0,0,0,0,0,0,0,0,1,0,Heidenheim,14522bc5,January-18-2025,2024-2025
Adrian Beck,MF,46,0,0,0,0,0,0,0,0,1,0,Heidenheim,14522bc5,January-18-2025,2024-2025
Jan Schöppner,DM,68,0,0,0,0,0,0,0,1,0,2,Heidenheim,14522bc5,January-18-2025,2024-2025
Norman Theuerkauf,"DF,MF",22,0,0,1,0,0,0,0,0,1,0,Heidenheim,14522bc5,January-18-2025,2024-2025
Luca Kerber,DM,90,0,0,0,0,1,0,0,0,2,1,Heidenheim,14522bc5,January-18-2025,2024-2025
Frans Krätzig,LB,90,0,0,1,1,0,0,2,1,2,1,Heidenheim,14522bc5,January-18-2025,2024-2025
Benedikt Gimber,CB,90,0,0,1,0,0,0,2,1,0,4,Heidenheim,14522bc5,January-18-2025,2024-2025
Patrick Mainka,CB,90,0,0,0,0,0,0,1,4,0,2,Heidenheim,14522bc5,January-18-2025,2024-2025
Marnon Busch,RB,90,0,0,0,0,0,0,1,0,0,1,Heidenheim,14522bc5,January-18-2025,2024-2025
Kevin Müller,GK,90,0,0,0,0,0,0,0,0,0,0,Heidenheim,14522bc5,January-18-2025,2024-2025
16 Players,,990,0,0,8,1,1,0,6,7,11,17,Heidenheim,14522bc5,January-18-2025,2024-2025
Johannes Eggestein,FW,79,1,0,3,2,0,0,0,0,0,0,St Pauli,14522bc5,January-18-2025,2024-2025
Abdoulie Ceesay,FW,11,0,0,0,0,0,0,0,0,0,0,St Pauli,14522bc5,January-18-2025,2024-2025
Noah Weißhaupt,FW,79,0,0,0,0,0,0,1,0,1,1,St Pauli,14522bc5,January-18-2025,2024-2025
Dapo Afolayan,"FW,MF",11,0,1,0,0,0,0,0,0,0,2,St Pauli,14522bc5,January-18-2025,2024-2025
Morgan Guilavogui,FW,89,1,0,1,1,0,0,2,1,3,1,St Pauli,14522bc5,January-18-2025,2024-2025
Scott Banks,MF,1,0,0,0,0,0,0,0,0,0,0,St Pauli,14522bc5,January-18-2025,2024-2025
Philipp Treu,LM,90,0,0,1,1,0,0,2,1,1,2,St Pauli,14522bc5,January-18-2025,2024-2025
James Sands,CM,70,0,0,0,0,1,0,0,0,5,1,St Pauli,14522bc5,January-18-2025,2024-2025
Carlo Boukhalfa,MF,20,0,0,0,0,0,0,0,0,0,0,St Pauli,14522bc5,January-18-2025,2024-2025
Jackson Irvine,CM,90,0,0,0,0,0,0,3,0,2,1,St Pauli,14522bc5,January-18-2025,2024-2025
Manolis Saliakas,RM,90,0,0,2,0,0,0,0,0,1,1,St Pauli,14522bc5,January-18-2025,2024-2025
David Nemeth,CB,90,0,0,0,0,0,0,3,1,2,2,St Pauli,14522bc5,January-18-2025,2024-2025
Eric Smith,CB,90,0,0,0,0,1,0,3,1,2,0,St Pauli,14522bc5,January-18-2025,2024-2025
Hauke Wahl,CB,90,0,0,0,0,0,0,1,2,1,0,St Pauli,14522bc5,January-18-2025,2024-2025
Nikola Vasilj,GK,90,0,0,0,0,0,0,0,0,0,0,St Pauli,14522bc5,January-18-2025,2024-2025
15 Players,,990,2,1,7,4,2,0,15,6,18,11,St Pauli,14522bc5,January-18-2025,2024-2025
Hugo Ekitike,FW,90,0,0,5,1,0,0,0,0,2,1,Eintracht Frankfurt,f17b1ac5,March-29-2025,2024-2025
Jean Mattéo Bahoya,AM,86,0,0,1,0,0,0,2,0,0,0,Eintracht Frankfurt,f17b1ac5,March-29-2025,2024-2025
Fares Chaïbi,"FW,MF",4,0,0,0,0,0,0,0,0,0,0,Eintracht Frankfurt,f17b1ac5,March-29-2025,2024-2025
Mario Götze,AM,90,1,0,2,1,0,0,3,1,0,1,Eintracht Frankfurt,f17b1ac5,March-29-2025,2024-2025
Ansgar Knauff,AM,24,0,0,1,1,0,0,0,0,0,0,Eintracht Frankfurt,f17b1ac5,March-29-2025,2024-2025
Nnamdi Collins,DF,66,0,0,4,1,0,0,0,0,0,3,Eintracht Frankfurt,f17b1ac5,March-29-2025,2024-2025
Tuta,DM,80,0,0,1,0,1,0,1,3,3,0,Eintracht Frankfurt,f17b1ac5,March-29-2025,2024-2025
Ellyes Skhiri,MF,10,0,0,1,1,0,0,0,0,0,0,Eintracht Frankfurt,f17b1ac5,March-29-2025,2024-2025
Hugo Larsson,DM,80,0,0,2,1,0,0,3,2,2,0,Eintracht Frankfurt,f17b1ac5,March-29-2025,2024-2025
Oscar Højlund,MF,10,0,0,0,0,0,0,1,0,0,0,Eintracht Frankfurt,f17b1ac5,March-29-2025,2024-2025
Nathaniel Brown,LB,90,0,0,1,0,0,0,3,0,1,0,Eintracht Frankfurt,f17b1ac5,March-29-2025,2024-2025
Arthur Theate,CB,86,0,0,0,0,0,0,0,2,1,0,Eintracht Frankfurt,f17b1ac5,March-29-2025,2024-2025
Aurele Amenda,DF,4,0,0,0,0,0,0,0,0,0,0,Eintracht Frankfurt,f17b1ac5,March-29-2025,2024-2025
Robin Koch,CB,90,0,0,1,0,0,0,0,0,0,0,Eintracht Frankfurt,f17b1ac5,March-29-2025,2024-2025
Rasmus Kristensen,RB,90,0,0,0,0,0,0,2,0,0,0,Eintracht Frankfurt,f17b1ac5,March-29-2025,2024-2025
Kauã Santos,GK,90,0,0,0,0,0,0,0,0,0,0,Eintracht Frankfurt,f17b1ac5,March-29-2025,2024-2025
16 Players,,990,1,0,19,6,1,0,15,8,9,5,Eintracht Frankfurt,f17b1ac5,March-29-2025,2024-2025
Ermedin Demirović,FW,77,0,0,1,0,0,0,0,0,0,0,Stuttgart,f17b1ac5,March-29-2025,2024-2025
Deniz Undav,"FW,MF",13,0,0,1,0,0,0,1,0,0,0,Stuttgart,f17b1ac5,March-29-2025,2024-2025
Chris Führich,AM,60,0,0,1,0,0,0,1,1,0,0,Stuttgart,f17b1ac5,March-29-2025,2024-2025
Nick Woltemade,"FW,MF",30,0,0,0,0,0,0,0,0,0,1,Stuttgart,f17b1ac5,March-29-2025,2024-2025
Enzo Millot,AM,61,0,0,1,0,1,0,0,0,1,2,Stuttgart,f17b1ac5,March-29-2025,2024-2025
Ramon Hendriks,DF,29,0,0,1,0,0,0,0,0,0,0,Stuttgart,f17b1ac5,March-29-2025,2024-2025
Jamie Leweling,AM,77,0,0,2,1,0,0,0,0,1,0,Stuttgart,f17b1ac5,March-29-2025,2024-2025
Jacob Bruun Larsen,"FW,MF",13,0,0,0,0,0,0,0,0,0,0,Stuttgart,f17b1ac5,March-29-2025,2024-2025
Angelo Stiller,DM,90,0,0,0,0,1,0,2,0,1,1,Stuttgart,f17b1ac5,March-29-2025,2024-2025
Atakan Karazor,DM,90,0,0,1,1,0,0,1,1,0,2,Stuttgart,f17b1ac5,March-29-2025,2024-2025
Maximilian Mittelstädt,LB,76,0,0,0,0,1,0,1,7,1,0,Stuttgart,f17b1ac5,March-29-2025,2024-2025
Luca Jaquez,DF,14,0,0,0,0,0,0,0,0,0,0,Stuttgart,f17b1ac5,March-29-2025,2024-2025
Julian Chabot,CB,90,0,0,0,0,0,0,1,3,1,1,Stuttgart,f17b1ac5,March-29-2025,2024-2025
Ameen Al-Dakhil,CB,56,0,0,0,0,0,1,0,0,1,0,Stuttgart,f17b1ac5,March-29-2025,2024-2025
Finn Jeltsch,RB,90,0,0,0,0,0,0,6,0,0,0,Stuttgart,f17b1ac5,March-29-2025,2024-2025
Alexander Nübel,GK,90,0,0,0,0,0,0,0,0,0,0,Stuttgart,f17b1ac5,March-29-2025,2024-2025
16 Players,,956,0,0,8,2,3,1,13,12,6,7,Stuttgart,f17b1ac5,March-29-2025,2024-2025
Mohamed Amoura,FW,85,0,0,4,0,0,0,1,0,1,1,Wolfsburg,6948e2d4,December-22-2024,2024-2025
Patrick Wimmer,"FW,MF",5,0,0,0,0,0,0,0,0,0,1,Wolfsburg,6948e2d4,December-22-2024,2024-2025
Jonas Wind,FW,90,0,0,1,0,0,0,0,1,2,0,Wolfsburg,6948e2d4,December-22-2024,2024-2025
Joakim Mæhle,LM,85,0,0,1,0,0,0,0,1,0,0,Wolfsburg,6948e2d4,December-22-2024,2024-2025
Jakub Kamiński,MF,5,0,0,0,0,0,0,0,0,0,0,Wolfsburg,6948e2d4,December-22-2024,2024-2025
Yannick Gerhardt,CM,74,0,0,0,0,1,0,0,0,1,0,Wolfsburg,6948e2d4,December-22-2024,2024-2025
Salih Özcan,MF,16,0,0,0,0,0,0,0,0,0,1,Wolfsburg,6948e2d4,December-22-2024,2024-2025
Maximilian Arnold,CM,90,0,1,1,1,0,0,1,1,0,2,Wolfsburg,6948e2d4,December-22-2024,2024-2025
Mattias Svanberg,CM,45,0,0,1,1,0,0,0,0,0,0,Wolfsburg,6948e2d4,December-22-2024,2024-2025
Lukas Nmecha,FW,45,0,0,2,1,0,0,0,1,0,1,Wolfsburg,6948e2d4,December-22-2024,2024-2025
Ridle Baku,RM,90,0,0,0,0,0,0,2,0,1,1,Wolfsburg,6948e2d4,December-22-2024,2024-2025
Konstantinos Koulierakis,CB,90,0,0,0,0,1,0,2,1,2,0,Wolfsburg,6948e2d4,December-22-2024,2024-2025
Denis Vavro,CB,90,1,0,2,1,1,0,0,1,1,0,Wolfsburg,6948e2d4,December-22-2024,2024-2025
Kilian Fischer,CB,45,0,0,0,0,0,0,2,0,0,0,Wolfsburg,6948e2d4,December-22-2024,2024-2025
Tiago Tomás,"FW,MF",45,0,0,2,1,0,0,0,0,0,1,Wolfsburg,6948e2d4,December-22-2024,2024-2025
Kamil Grabara,GK,90,0,0,0,0,0,0,0,0,0,0,Wolfsburg,6948e2d4,December-22-2024,2024-2025
16 Players,,990,1,1,14,5,3,0,8,6,8,8,Wolfsburg,6948e2d4,December-22-2024,2024-2025
Serhou Guirassy,FW,90,0,0,2,0,0,0,0,0,0,2,Dortmund,6948e2d4,December-22-2024,2024-2025
Maximilian Beier,FW,74,1,1,3,1,0,0,1,0,1,1,Dortmund,6948e2d4,December-22-2024,2024-2025
Yan Couto,"DF,MF",16,0,0,0,0,1,0,0,0,1,0,Dortmund,6948e2d4,December-22-2024,2024-2025
Jamie Gittens,AM,86,0,0,1,1,0,0,2,1,1,2,Dortmund,6948e2d4,December-22-2024,2024-2025
Karim Adeyemi,"FW,MF",4,0,0,0,0,0,0,0,0,1,0,Dortmund,6948e2d4,December-22-2024,2024-2025
Julian Brandt,AM,86,1,1,3,1,0,0,1,1,0,0,Dortmund,6948e2d4,December-22-2024,2024-2025
Gio Reyna,MF,4,0,0,0,0,0,0,0,0,1,0,Dortmund,6948e2d4,December-22-2024,2024-2025
Donyell Malen,AM,62,1,0,3,1,1,0,0,0,0,0,Dortmund,6948e2d4,December-22-2024,2024-2025
Waldemar Anton,"DF,MF",28,0,0,0,0,0,0,0,3,0,1,Dortmund,6948e2d4,December-22-2024,2024-2025
Felix Nmecha,DM,90,0,0,0,0,0,0,1,3,1,1,Dortmund,6948e2d4,December-22-2024,2024-2025
Ramy Bensebaini,LB,90,0,1,0,0,0,0,0,2,0,1,Dortmund,6948e2d4,December-22-2024,2024-2025
Nico Schlotterbeck,CB,90,0,0,0,0,0,0,0,1,0,0,Dortmund,6948e2d4,December-22-2024,2024-2025
Emre Can,CB,90,0,0,0,0,0,0,3,0,1,0,Dortmund,6948e2d4,December-22-2024,2024-2025
Pascal Groß,RB,61,0,0,0,0,0,1,0,0,1,0,Dortmund,6948e2d4,December-22-2024,2024-2025
Gregor Kobel,GK,90,0,0,0,0,0,0,0,0,0,0,Dortmund,6948e2d4,December-22-2024,2024-2025
15 Players,,961,3,3,12,4,2,1,8,11,8,8,Dortmund,6948e2d4,December-22-2024,2024-2025
Ermedin Demirović,FW,89,0,0,1,0,0,0,0,0,1,0,Stuttgart,41b2c9a7,December-6-2024,2024-2025
Yannik Keitel,MF,1,0,0,0,0,0,0,0,0,0,0,Stuttgart,41b2c9a7,December-6-2024,2024-2025
Chris Führich,AM,75,0,0,0,0,0,0,0,0,0,0,Stuttgart,41b2c9a7,December-6-2024,2024-2025
Ramon Hendriks,DF,15,0,0,0,0,0,0,0,1,0,3,Stuttgart,41b2c9a7,December-6-2024,2024-2025
Enzo Millot,AM,89,0,0,1,0,0,0,0,0,5,2,Stuttgart,41b2c9a7,December-6-2024,2024-2025
Fabian Rieder,"FW,MF",1,0,0,0,0,0,0,0,0,0,0,Stuttgart,41b2c9a7,December-6-2024,2024-2025
Josha Vagnoman,AM,90,0,0,0,0,0,0,0,0,1,1,Stuttgart,41b2c9a7,December-6-2024,2024-2025
Angelo Stiller,DM,90,0,0,0,0,0,0,1,1,1,1,Stuttgart,41b2c9a7,December-6-2024,2024-2025
Atakan Karazor,DM,90,1,1,1,1,0,0,1,1,0,5,Stuttgart,41b2c9a7,December-6-2024,2024-2025
Maximilian Mittelstädt,LB,90,0,0,1,1,1,0,1,0,3,3,Stuttgart,41b2c9a7,December-6-2024,2024-2025
Anrie Chase,CB,90,0,0,0,0,0,0,0,0,1,1,Stuttgart,41b2c9a7,December-6-2024,2024-2025
Anthony Rouault,CB,74,0,0,0,0,0,0,0,3,1,0,Stuttgart,41b2c9a7,December-6-2024,2024-2025
Julian Chabot,DF,16,0,0,0,0,0,0,0,1,0,0,Stuttgart,41b2c9a7,December-6-2024,2024-2025
Leonidas Stergiou,RB,45,0,0,0,0,0,0,2,0,0,0,Stuttgart,41b2c9a7,December-6-2024,2024-2025
Nick Woltemade,"FW,MF",45,2,0,3,3,0,0,0,0,1,2,Stuttgart,41b2c9a7,December-6-2024,2024-2025
Alexander Nübel,GK,90,0,0,0,0,0,0,0,0,0,0,Stuttgart,41b2c9a7,December-6-2024,2024-2025
16 Players,,990,3,1,7,5,1,0,5,7,14,18,Stuttgart,41b2c9a7,December-6-2024,2024-2025
Tim Skarke,FW,65,0,0,3,1,1,0,1,1,1,0,Union Berlin,41b2c9a7,December-6-2024,2024-2025
Aljoscha Kemlein,MF,25,0,0,0,0,0,0,0,0,1,0,Union Berlin,41b2c9a7,December-6-2024,2024-2025
Benedict Hollerbach,AM,90,0,0,1,0,0,0,2,0,2,0,Union Berlin,41b2c9a7,December-6-2024,2024-2025
Jeong Woo-yeong,AM,69,0,1,0,0,0,0,0,0,2,3,Union Berlin,41b2c9a7,December-6-2024,2024-2025
Jordan Pefok,FW,21,0,0,2,0,0,0,0,0,0,0,Union Berlin,41b2c9a7,December-6-2024,2024-2025
Tom Rothe,DM,90,0,0,0,0,0,0,0,0,1,1,Union Berlin,41b2c9a7,December-6-2024,2024-2025
Rani Khedira,DM,90,0,0,1,0,1,0,2,1,3,2,Union Berlin,41b2c9a7,December-6-2024,2024-2025
András Schäfer,DM,84,0,1,2,0,0,0,0,3,1,2,Union Berlin,41b2c9a7,December-6-2024,2024-2025
Yorbe Vertessen,"FW,MF",6,0,0,0,0,1,0,0,0,1,0,Union Berlin,41b2c9a7,December-6-2024,2024-2025
Robert Skov,DM,83,1,0,1,1,0,0,4,1,2,2,Union Berlin,41b2c9a7,December-6-2024,2024-2025
Josip Juranović,"DF,MF",7,0,0,0,0,0,0,0,0,0,0,Union Berlin,41b2c9a7,December-6-2024,2024-2025
Diogo Leite,CB,90,0,0,0,0,1,0,1,3,1,1,Union Berlin,41b2c9a7,December-6-2024,2024-2025
Leopold Querfeld,CB,84,0,0,3,0,0,0,0,2,0,0,Union Berlin,41b2c9a7,December-6-2024,2024-2025
Ivan Prtajin,FW,6,0,0,0,0,0,0,0,0,0,0,Union Berlin,41b2c9a7,December-6-2024,2024-2025
Danilho Doekhi,CB,90,1,0,1,1,1,0,1,6,4,1,Union Berlin,41b2c9a7,December-6-2024,2024-2025
Frederik Rønnow,GK,90,0,0,0,0,1,0,0,0,0,0,Union Berlin,41b2c9a7,December-6-2024,2024-2025
16 Players,,990,2,2,14,3,6,0,11,17,19,12,Union Berlin,41b2c9a7,December-6-2024,2024-2025
Nelson Weiper,FW,73,1,0,2,2,1,0,0,1,2,0,Mainz 05,15fd87e3,January-25-2025,2024-2025
Armindo Sieb,FW,17,0,1,0,0,0,0,0,0,0,1,Mainz 05,15fd87e3,January-25-2025,2024-2025
Lee Jae-sung,AM,90,0,0,0,0,1,0,1,1,0,1,Mainz 05,15fd87e3,January-25-2025,2024-2025
Paul Nebel,AM,90,0,1,2,0,0,0,1,2,4,2,Mainz 05,15fd87e3,January-25-2025,2024-2025
Phillipp Mwene,DM,90,0,0,1,0,0,0,3,0,1,0,Mainz 05,15fd87e3,January-25-2025,2024-2025
Nadiem Amiri,DM,90,0,0,2,1,0,0,2,3,1,1,Mainz 05,15fd87e3,January-25-2025,2024-2025
Kaishu Sano,DM,90,0,0,0,0,1,0,0,0,1,0,Mainz 05,15fd87e3,January-25-2025,2024-2025
Anthony Caci,DM,87,1,0,1,1,0,0,6,0,0,0,Mainz 05,15fd87e3,January-25-2025,2024-2025
Silvan Widmer,"DF,MF",3,0,0,0,0,0,0,0,0,0,1,Mainz 05,15fd87e3,January-25-2025,2024-2025
Dominik Kohr,CB,73,0,0,0,0,0,0,1,1,2,1,Mainz 05,15fd87e3,January-25-2025,2024-2025
Maxim Leitsch,DF,17,0,0,0,0,0,0,0,0,0,0,Mainz 05,15fd87e3,January-25-2025,2024-2025
Stefan Bell,CB,90,0,0,1,0,0,0,1,0,1,1,Mainz 05,15fd87e3,January-25-2025,2024-2025
Danny da Costa,CB,64,0,0,0,0,0,0,1,2,0,0,Mainz 05,15fd87e3,January-25-2025,2024-2025
Andreas Hanche-Olsen,DF,26,0,0,2,0,0,0,0,0,0,0,Mainz 05,15fd87e3,January-25-2025,2024-2025
Robin Zentner,GK,90,0,0,0,0,1,0,0,0,0,0,Mainz 05,15fd87e3,January-25-2025,2024-2025
15 Players,,990,2,2,11,4,4,0,16,10,12,8,Mainz 05,15fd87e3,January-25-2025,2024-2025
Nick Woltemade,FW,90,0,0,2,1,0,0,0,0,2,1,Stuttgart,15fd87e3,January-25-2025,2024-2025
Deniz Undav,FW,90,0,0,3,1,0,0,0,0,0,1,Stuttgart,15fd87e3,January-25-2025,2024-2025
Chris Führich,LW,61,0,0,0,0,0,0,1,0,0,0,Stuttgart,15fd87e3,January-25-2025,2024-2025
Jamie Leweling,"FW,MF",29,0,0,1,1,0,0,0,0,1,1,Stuttgart,15fd87e3,January-25-2025,2024-2025
Jacob Bruun Larsen,RW,71,0,0,1,1,0,0,0,0,1,0,Stuttgart,15fd87e3,January-25-2025,2024-2025
Ermedin Demirović,"FW,MF",19,0,0,2,1,0,0,0,0,0,1,Stuttgart,15fd87e3,January-25-2025,2024-2025
Angelo Stiller,CM,90,0,0,0,0,1,0,0,1,0,2,Stuttgart,15fd87e3,January-25-2025,2024-2025
Atakan Karazor,CM,71,0,0,0,0,1,0,5,0,1,1,Stuttgart,15fd87e3,January-25-2025,2024-2025
Fabian Rieder,"FW,MF",19,0,0,1,0,0,0,1,0,0,0,Stuttgart,15fd87e3,January-25-2025,2024-2025
Maximilian Mittelstädt,LB,61,0,0,0,0,0,0,1,0,0,2,Stuttgart,15fd87e3,January-25-2025,2024-2025
Ramon Hendriks,DF,29,0,0,0,0,0,0,0,1,1,0,Stuttgart,15fd87e3,January-25-2025,2024-2025
Ameen Al-Dakhil,CB,90,0,0,0,0,0,0,3,1,0,1,Stuttgart,15fd87e3,January-25-2025,2024-2025
Anthony Rouault,CB,85,0,0,0,0,0,0,0,1,1,0,Stuttgart,15fd87e3,January-25-2025,2024-2025
Julian Chabot,DF,5,0,0,0,0,1,0,0,0,1,0,Stuttgart,15fd87e3,January-25-2025,2024-2025
Josha Vagnoman,RB,90,0,0,0,0,0,0,0,0,0,1,Stuttgart,15fd87e3,January-25-2025,2024-2025
Alexander Nübel,GK,90,0,0,0,0,0,0,0,0,0,0,Stuttgart,15fd87e3,January-25-2025,2024-2025
16 Players,,990,0,0,10,5,3,0,11,4,8,11,Stuttgart,15fd87e3,January-25-2025,2024-2025
Giorgos Masouras,FW,87,2,0,7,6,0,0,0,1,0,1,Bochum,451156e0,February-15-2025,2024-2025
Moritz Broschinski,FW,3,0,0,0,0,0,0,0,0,0,0,Bochum,451156e0,February-15-2025,2024-2025
Philipp Hofmann,FW,87,0,1,2,1,0,0,0,1,2,0,Bochum,451156e0,February-15-2025,2024-2025
Dani de Wit,"FW,MF",3,0,0,0,0,0,0,0,0,0,0,Bochum,451156e0,February-15-2025,2024-2025
Tom Krauß,CM,89,0,0,2,0,0,0,1,1,1,1,Bochum,451156e0,February-15-2025,2024-2025
Anthony Losilla,MF,1,0,0,0,0,0,0,0,0,0,0,Bochum,451156e0,February-15-2025,2024-2025
Ibrahima Sissoko,CM,90,0,0,3,1,0,0,1,2,0,0,Bochum,451156e0,February-15-2025,2024-2025
Matúš Bero,CM,90,0,0,2,0,0,0,2,0,3,1,Bochum,451156e0,February-15-2025,2024-2025
Gerrit Holtmann,LB,73,0,0,1,1,0,0,2,0,2,0,Bochum,451156e0,February-15-2025,2024-2025
Cristian Gamboa,"DF,MF",17,0,0,0,0,0,0,1,0,0,0,Bochum,451156e0,February-15-2025,2024-2025
Bernardo,CB,90,0,0,0,0,1,0,2,1,1,0,Bochum,451156e0,February-15-2025,2024-2025
Ivan Ordets,CB,90,0,0,0,0,0,0,0,3,1,0,Bochum,451156e0,February-15-2025,2024-2025
Erhan Mašović,CB,90,0,0,0,0,0,0,1,0,1,1,Bochum,451156e0,February-15-2025,2024-2025
Tim Oermann,RB,90,0,0,1,0,0,0,4,1,1,0,Bochum,451156e0,February-15-2025,2024-2025
Timo Horn,GK,90,0,0,0,0,0,0,0,0,0,0,Bochum,451156e0,February-15-2025,2024-2025
15 Players,,990,2,1,18,9,1,0,14,10,12,4,Bochum,451156e0,February-15-2025,2024-2025
Serhou Guirassy,FW,90,0,0,4,1,0,0,0,0,1,0,Dortmund,451156e0,February-15-2025,2024-2025
Jamie Gittens,AM,57,0,0,1,0,0,0,0,0,0,2,Dortmund,451156e0,February-15-2025,2024-2025
Maximilian Beier,"FW,MF",33,0,0,2,0,0,0,0,0,0,0,Dortmund,451156e0,February-15-2025,2024-2025
Julian Brandt,AM,90,0,0,4,1,0,0,0,0,0,0,Dortmund,451156e0,February-15-2025,2024-2025
Karim Adeyemi,AM,63,0,0,0,0,0,0,0,0,0,2,Dortmund,451156e0,February-15-2025,2024-2025
Julien Duranville,FW,27,0,0,0,0,0,0,0,0,0,0,Dortmund,451156e0,February-15-2025,2024-2025
Pascal Groß,DM,79,0,0,3,0,0,0,1,2,0,0,Dortmund,451156e0,February-15-2025,2024-2025
Gio Reyna,MF,11,0,0,0,0,0,0,0,0,0,0,Dortmund,451156e0,February-15-2025,2024-2025
Marcel Sabitzer,DM,45,0,0,0,0,0,0,0,1,0,0,Dortmund,451156e0,February-15-2025,2024-2025
Salih Özcan,MF,45,0,0,0,0,0,0,2,0,0,2,Dortmund,451156e0,February-15-2025,2024-2025
Daniel Svensson,LB,90,0,0,0,0,0,0,2,0,1,2,Dortmund,451156e0,February-15-2025,2024-2025
Nico Schlotterbeck,CB,90,0,0,2,0,0,0,0,0,0,0,Dortmund,451156e0,February-15-2025,2024-2025
Emre Can,CB,90,0,0,1,0,0,0,0,1,1,2,Dortmund,451156e0,February-15-2025,2024-2025
Niklas Süle,RB,62,0,0,0,0,0,0,2,0,1,0,Dortmund,451156e0,February-15-2025,2024-2025
Yan Couto,"DF,MF",28,0,0,0,0,0,0,2,0,0,1,Dortmund,451156e0,February-15-2025,2024-2025
Gregor Kobel,GK,90,0,0,0,0,0,0,0,0,0,0,Dortmund,451156e0,February-15-2025,2024-2025
16 Players,,990,0,0,17,2,0,0,9,4,4,11,Dortmund,451156e0,February-15-2025,2024-2025
Giorgos Masouras,FW,81,0,0,7,2,0,0,0,0,2,1,Bochum,90ff09ad,April-12-2025,2024-2025
Gerrit Holtmann,"FW,MF",9,0,0,1,1,0,0,0,0,0,1,Bochum,90ff09ad,April-12-2025,2024-2025
Philipp Hofmann,FW,90,1,0,6,3,0,0,0,0,1,1,Bochum,90ff09ad,April-12-2025,2024-2025
Maximilian Wittek,LM,90,0,0,1,0,0,0,1,0,1,1,Bochum,90ff09ad,April-12-2025,2024-2025
Tom Krauß,CM,86,0,0,1,0,0,0,2,1,0,1,Bochum,90ff09ad,April-12-2025,2024-2025
Mats Pannewig,MF,4,0,0,3,2,0,0,0,0,0,0,Bochum,90ff09ad,April-12-2025,2024-2025
Ibrahima Sissoko,CM,90,0,0,3,1,0,0,2,1,4,0,Bochum,90ff09ad,April-12-2025,2024-2025
Matúš Bero,CM,90,0,0,0,0,1,0,1,0,2,1,Bochum,90ff09ad,April-12-2025,2024-2025
Felix Passlack,RM,81,0,1,1,0,0,0,1,1,0,0,Bochum,90ff09ad,April-12-2025,2024-2025
Moritz Broschinski,FW,9,0,0,0,0,0,0,0,0,0,0,Bochum,90ff09ad,April-12-2025,2024-2025
Bernardo,CB,90,0,0,1,0,0,0,1,2,1,1,Bochum,90ff09ad,April-12-2025,2024-2025
Ivan Ordets,CB,90,0,0,0,0,1,0,1,0,2,2,Bochum,90ff09ad,April-12-2025,2024-2025
Tim Oermann,CB,90,0,0,1,0,0,0,2,0,1,0,Bochum,90ff09ad,April-12-2025,2024-2025
Timo Horn,GK,90,0,0,0,0,0,0,0,0,0,0,Bochum,90ff09ad,April-12-2025,2024-2025
14 Players,,990,1,1,25,9,2,0,11,5,14,9,Bochum,90ff09ad,April-12-2025,2024-2025
Samuel Essende,FW,60,1,0,1,1,0,0,1,0,1,2,Augsburg,90ff09ad,April-12-2025,2024-2025
Phillip Tietz,FW,30,0,1,1,0,1,0,0,0,2,0,Augsburg,90ff09ad,April-12-2025,2024-2025
Alexis Claude-Maurice,AM,80,0,1,3,1,0,0,3,1,0,2,Augsburg,90ff09ad,April-12-2025,2024-2025
Mert Kömür,MF,10,1,0,2,1,0,0,0,0,0,1,Augsburg,90ff09ad,April-12-2025,2024-2025
Fredrik Jensen,AM,60,0,0,1,0,0,0,1,0,0,0,Augsburg,90ff09ad,April-12-2025,2024-2025
Arne Maier,MF,19,0,0,1,0,0,1,0,0,1,0,Augsburg,90ff09ad,April-12-2025,2024-2025
Dimitris Giannoulis,DM,90,0,0,0,0,0,0,1,1,0,2,Augsburg,90ff09ad,April-12-2025,2024-2025
Frank Onyeka,DM,90,0,0,1,0,0,0,0,1,3,3,Augsburg,90ff09ad,April-12-2025,2024-2025
Kristijan Jakić,DM,54,0,0,1,1,0,0,0,1,0,2,Augsburg,90ff09ad,April-12-2025,2024-2025
Elvis Rexhbeçaj,MF,36,0,0,0,0,0,0,1,0,0,1,Augsburg,90ff09ad,April-12-2025,2024-2025
Marius Wolf,DM,80,0,0,0,0,0,0,0,1,1,0,Augsburg,90ff09ad,April-12-2025,2024-2025
Henri Koudossou,DF,10,0,0,0,0,0,0,0,0,0,0,Augsburg,90ff09ad,April-12-2025,2024-2025
Keven Schlotterbeck,CB,90,0,0,0,0,0,0,1,1,0,1,Augsburg,90ff09ad,April-12-2025,2024-2025
